Date,SPY,IVV,VTI,QQQ,VEA,VWO,IEFA,AGG,VUG,VTV,BND,GLD,IWM,EEM,XLF,XLK,XLV,XLE,XLI,XLY,XLP,XLU,XLRE,XLB,LQD,HYG,TLT,IEMG,IJR,VO
2022-01-18 00:00:00-05:00,456.489990234375,458.5,230.4499969482422,370.54998779296875,50.47999954223633,49.939998626708984,73.6500015258789,111.48999786376953,293.9599914550781,147.77999877929688,82.79000091552734,169.38999938964844,207.8300018310547,49.220001220703125,39.91999816894531,161.77999877929688,132.19000244140625,64.7699966430664,104.62999725341797,192.8000030517578,75.91999816894531,68.56999969482422,47.959999084472656,87.62999725341797,127.93000030517578,85.66999816894531,140.10000610351562,60.150001525878906,110.54000091552734,238.97000122070312
2022-01-19 00:00:00-05:00,451.75,453.760009765625,228.02999877929688,366.4800109863281,50.470001220703125,50.13999938964844,73.52999877929688,111.7300033569336,291.19000244140625,146.47999572753906,82.98999786376953,172.0800018310547,204.4499969482422,49.43000030517578,39.25,159.52000427246094,131.64999389648438,64.30000305175781,103.45999908447266,189.32000732421875,76.4000015258789,68.87999725341797,47.34000015258789,87.41000366210938,128.1300048828125,85.58999633789062,141.07000732421875,60.43000030517578,108.5999984741211,236.33999633789062
2022-01-20 00:00:00-05:00,446.75,448.7200012207031,225.3699951171875,361.7200012207031,50.150001525878906,50.45000076293945,73.12999725341797,111.79000091552734,287.3800048828125,145.1999969482422,83.08000183105469,171.64999389648438,200.75,49.720001220703125,39.0,157.4600067138672,130.7899932861328,63.709999084472656,102.13999938964844,185.8699951171875,75.9000015258789,68.97000122070312,46.91999816894531,86.13999938964844,128.05999755859375,85.43000030517578,141.94000244140625,60.709999084472656,106.30000305175781,233.44000244140625
2022-01-21 00:00:00-05:00,437.9800109863281,439.9800109863281,220.91000366210938,351.69000244140625,49.459999084472656,49.65999984741211,72.16999816894531,112.2300033569336,279.57000732421875,143.50999450683594,83.38999938964844,171.08999633789062,196.99000549316406,49.0,38.20000076293945,154.3300018310547,129.47000122070312,62.45000076293945,101.19999694824219,180.4199981689453,75.95999908447266,68.83999633789062,46.88999938964844,84.04000091552734,128.89999389648438,85.44000244140625,143.6300048828125,59.790000915527344,104.80000305175781,229.35000610351562
2022-01-24 00:00:00-05:00,439.8399963378906,441.5199890136719,222.3300018310547,353.29998779296875,48.90999984741211,49.0,71.38999938964844,112.0999984741211,281.6000061035156,143.6300048828125,83.26000213623047,172.02999877929688,201.52999877929688,48.310001373291016,38.310001373291016,155.1300048828125,129.0399932861328,62.869998931884766,101.77999877929688,182.58999633789062,75.70999908447266,68.18000030517578,46.9900016784668,84.08999633789062,128.5,85.3499984741211,142.4499969482422,58.93000030517578,107.29000091552734,232.07000732421875
2022-01-25 00:00:00-05:00,434.4700012207031,436.44000244140625,219.22000122070312,345.1099853515625,48.650001525878906,48.9900016784668,70.97000122070312,111.98999786376953,274.80999755859375,143.5,83.1500015258789,172.5800018310547,198.83999633789062,48.220001220703125,38.470001220703125,151.5399932861328,128.2100067138672,65.30999755859375,100.77999877929688,179.5,74.87000274658203,67.11000061035156,46.86000061035156,83.33000183105469,128.13999938964844,85.0999984741211,142.22000122070312,58.790000915527344,106.0999984741211,227.77999877929688
2022-01-26 00:00:00-05:00,433.3800048828125,435.42999267578125,218.3699951171875,344.57000732421875,48.41999816894531,48.47999954223633,70.77999877929688,111.36000061035156,274.4700012207031,142.77999877929688,82.69000244140625,169.7899932861328,195.97000122070312,47.61000061035156,38.56999969482422,152.42999267578125,127.54000091552734,65.19999694824219,99.9000015258789,178.6300048828125,74.30000305175781,66.55999755859375,46.08000183105469,82.45999908447266,127.2699966430664,84.80999755859375,140.5,58.099998474121094,104.43000030517578,226.00999450683594
2022-01-27 00:00:00-05:00,431.239990234375,433.1600036621094,216.75,341.1000061035156,48.099998474121094,48.04999923706055,70.2699966430664,111.7300033569336,271.8699951171875,142.5399932861328,82.95999908447266,167.60000610351562,191.52000427246094,47.060001373291016,38.220001220703125,151.3800048828125,127.87000274658203,65.91000366210938,99.01000213623047,174.3000030517578,74.80000305175781,67.1500015258789,45.25,82.73999786376953,127.55999755859375,84.44000244140625,143.0800018310547,57.439998626708984,102.31999969482422,223.94000244140625
2022-01-28 00:00:00-05:00,441.95001220703125,443.75,222.08999633789062,351.79998779296875,48.31999969482422,48.130001068115234,70.55000305175781,111.80999755859375,281.8599853515625,144.2899932861328,83.05999755859375,167.10000610351562,195.25,47.290000915527344,38.720001220703125,158.0,130.47999572753906,65.62999725341797,99.69999694824219,178.10000610351562,75.68000030517578,67.95999908447266,46.81999969482422,83.22000122070312,127.69999694824219,84.68000030517578,143.1300048828125,57.79999923706055,104.0199966430664,228.52000427246094
2022-01-31 00:00:00-05:00,449.9100036621094,451.7699890136719,226.80999755859375,363.04998779296875,49.09000015258789,49.66999816894531,71.61000061035156,111.80000305175781,290.69000244140625,145.52999877929688,83.0,168.08999633789062,201.24000549316406,48.84000015258789,39.060001373291016,161.97000122070312,131.22999572753906,65.91999816894531,100.73999786376953,184.9499969482422,75.97000122070312,69.25,47.34000015258789,84.44999694824219,127.76000213623047,84.69999694824219,142.38999938964844,59.58000183105469,106.25,234.69000244140625
2022-02-01 00:00:00-05:00,452.95001220703125,454.8900146484375,228.5399932861328,365.5199890136719,49.58000183105469,49.959999084472656,72.31999969482422,111.5999984741211,293.2099914550781,146.50999450683594,82.83000183105469,168.22999572753906,203.36000061035156,49.13999938964844,39.599998474121094,162.38999938964844,131.5800018310547,68.2699966430664,102.12999725341797,186.07000732421875,75.9000015258789,68.33000183105469,47.02000045776367,85.75,127.7300033569336,84.7300033569336,141.72000122070312,59.91999816894531,106.94999694824219,236.77000427246094
2022-02-02 00:00:00-05:00,457.3500061035156,459.260009765625,230.0500030517578,368.489990234375,49.97999954223633,49.869998931884766,72.93000030517578,111.72000122070312,294.8399963378906,147.82000732421875,82.94999694824219,168.83999633789062,201.33999633789062,49.060001373291016,39.869998931884766,163.7100067138672,133.35000610351562,68.48999786376953,102.83999633789062,184.9600067138672,76.80999755859375,69.33999633789062,47.83000183105469,86.0199966430664,127.73999786376953,84.86000061035156,142.1999969482422,59.86000061035156,106.45999908447266,237.7899932861328
2022-02-03 00:00:00-05:00,446.6000061035156,448.6000061035156,224.5800018310547,353.54998779296875,49.18000030517578,49.45000076293945,71.7300033569336,111.2699966430664,283.70001220703125,146.5500030517578,82.5999984741211,168.60000610351562,197.52999877929688,48.540000915527344,39.43000030517578,158.9600067138672,132.77999877929688,67.83999633789062,101.19999694824219,179.3000030517578,76.83000183105469,69.02999877929688,47.34000015258789,84.5199966430664,126.70999908447266,84.0999984741211,141.08999633789062,59.220001220703125,104.97000122070312,233.19000244140625
2022-02-04 00:00:00-05:00,448.70001220703125,450.8500061035156,226.07000732421875,358.010009765625,49.310001373291016,49.47999954223633,71.86000061035156,110.56999969482422,287.6700134277344,146.3699951171875,82.08999633789062,168.86000061035156,198.3800048828125,48.65999984741211,40.099998474121094,159.60000610351562,132.3000030517578,68.9000015258789,100.11000061035156,184.39999389648438,75.88999938964844,68.4800033569336,46.689998626708984,83.12000274658203,125.44999694824219,83.7699966430664,139.00999450683594,59.400001525878906,104.97000122070312,234.4499969482422
2022-02-07 00:00:00-05:00,447.260009765625,449.25,225.5,355.1300048828125,49.400001525878906,49.47999954223633,71.95999908447266,110.66999816894531,285.4200134277344,146.64999389648438,82.16000366210938,170.11000061035156,199.36000061035156,48.560001373291016,40.220001220703125,158.5399932861328,132.07000732421875,69.77999877929688,100.19000244140625,184.02000427246094,76.02999877929688,68.37999725341797,46.70000076293945,82.70999908447266,125.68000030517578,83.70999908447266,139.10000610351562,59.349998474121094,105.08000183105469,234.77000427246094
2022-02-08 00:00:00-05:00,450.94000244140625,452.82000732421875,227.57000732421875,359.1199951171875,49.63999938964844,49.93000030517578,72.33999633789062,110.33000183105469,288.17999267578125,147.6199951171875,81.88999938964844,170.6300048828125,202.75999450683594,49.029998779296875,40.779998779296875,160.5,133.14999389648438,68.27999877929688,101.19000244140625,186.61000061035156,76.31999969482422,68.43000030517578,46.279998779296875,83.98999786376953,125.20999908447266,83.62000274658203,138.1699981689453,59.86000061035156,106.93000030517578,237.33999633789062
2022-02-09 00:00:00-05:00,457.5400085449219,459.5,231.27000427246094,366.7300109863281,50.43000030517578,50.66999816894531,73.51000213623047,110.4000015258789,294.1199951171875,149.0500030517578,81.94999694824219,171.2100067138672,206.61000061035156,49.79999923706055,41.040000915527344,164.05999755859375,134.17999267578125,68.8499984741211,102.58000183105469,189.0800018310547,76.33999633789062,68.7300033569336,47.400001525878906,85.81999969482422,125.62999725341797,84.05999755859375,138.42999267578125,60.779998779296875,108.1500015258789,242.52999877929688
2022-02-10 00:00:00-05:00,449.32000732421875,451.3800048828125,227.35000610351562,358.42999267578125,49.84000015258789,50.38999938964844,72.58999633789062,109.37999725341797,288.42999267578125,146.92999267578125,81.19999694824219,170.55999755859375,203.44000244140625,49.470001220703125,40.68000030517578,159.77000427246094,132.0800018310547,68.41999816894531,100.9000015258789,185.82000732421875,75.5199966430664,66.98999786376953,46.04999923706055,85.31999969482422,123.91999816894531,82.94999694824219,136.22999572753906,60.349998474121094,106.69000244140625,238.64999389648438
2022-02-11 00:00:00-05:00,440.4599914550781,442.3500061035156,222.94000244140625,347.05999755859375,49.150001525878906,49.61000061035156,71.51000213623047,110.0999984741211,279.489990234375,145.47999572753906,81.7300033569336,173.80999755859375,201.3800048828125,48.720001220703125,40.11000061035156,154.88999938964844,130.25,70.41000366210938,99.36000061035156,180.47999572753906,75.25,67.02999877929688,45.41999816894531,84.0,124.83999633789062,82.66000366210938,138.25,59.43000030517578,106.38999938964844,234.42999267578125
2022-02-14 00:00:00-05:00,439.0199890136719,440.9100036621094,222.1199951171875,347.489990234375,48.86000061035156,49.2400016784668,71.05000305175781,109.45999908447266,279.8599853515625,144.27999877929688,81.2699966430664,174.74000549316406,200.67999267578125,48.380001068115234,39.65999984741211,154.83999633789062,128.9199981689453,68.75,98.98999786376953,181.50999450683594,75.04000091552734,66.45999908447266,44.93000030517578,83.30999755859375,123.7300033569336,82.5199966430664,136.52999877929688,59.0,106.16999816894531,232.52000427246094
2022-02-15 00:00:00-05:00,446.1000061035156,448.0,226.07000732421875,356.1300048828125,49.66999816894531,50.36000061035156,72.38999938964844,109.27999877929688,286.239990234375,145.74000549316406,81.0999984741211,173.0800018310547,206.05999755859375,49.43000030517578,40.20000076293945,158.91000366210938,130.3699951171875,68.02999877929688,100.4800033569336,185.57000732421875,75.16999816894531,66.1500015258789,45.150001525878906,84.83999633789062,123.11000061035156,82.66000366210938,134.97999572753906,60.220001220703125,108.47000122070312,237.02000427246094
2022-02-16 00:00:00-05:00,446.6000061035156,448.510009765625,226.27999877929688,356.0400085449219,49.880001068115234,50.7400016784668,72.63999938964844,109.41000366210938,285.94000244140625,146.08999633789062,81.20999908447266,174.86000061035156,206.49000549316406,49.790000915527344,40.22999954223633,158.75,130.57000732421875,68.58000183105469,101.01000213623047,186.10000610351562,75.30999755859375,66.30000305175781,45.27000045776367,85.45999908447266,123.29000091552734,83.12000274658203,135.77999877929688,60.72999954223633,108.80999755859375,237.32000732421875
2022-02-17 00:00:00-05:00,437.05999755859375,439.1000061035156,221.13999938964844,345.45001220703125,49.119998931884766,50.08000183105469,71.51000213623047,109.63999938964844,277.54998779296875,144.10000610351562,81.38999938964844,177.25,201.1999969482422,49.209999084472656,39.22999954223633,154.0,128.47000122070312,68.47000122070312,99.16000366210938,181.1199951171875,75.88999938964844,66.33999633789062,44.880001068115234,84.0,123.37999725341797,82.7699966430664,136.7899932861328,60.0099983215332,106.75,231.72999572753906
2022-02-18 00:00:00-05:00,434.2300109863281,436.07000732421875,219.3699951171875,341.510009765625,48.86000061035156,49.689998626708984,71.12999725341797,109.87000274658203,274.4100036621094,143.5500030517578,81.52999877929688,177.1199951171875,199.47000122070312,48.720001220703125,39.220001220703125,152.44000244140625,127.51000213623047,68.05000305175781,98.33999633789062,180.0,76.02999877929688,66.22000122070312,44.68000030517578,83.86000061035156,123.68000030517578,82.88999938964844,138.22999572753906,59.5,106.16000366210938,229.94000244140625
2022-02-22 00:00:00-05:00,429.57000732421875,431.3399963378906,216.85000610351562,338.0799865722656,48.349998474121094,48.91999816894531,70.2699966430664,109.75,270.44000244140625,142.49000549316406,81.4800033569336,177.49000549316406,196.66000366210938,48.029998779296875,39.02000045776367,151.02999877929688,127.19000244140625,66.94999694824219,97.38999938964844,174.75,75.44000244140625,66.1500015258789,44.560001373291016,82.66999816894531,123.5199966430664,82.69999694824219,138.58999633789062,58.63999938964844,104.66999816894531,227.24000549316406
2022-02-23 00:00:00-05:00,421.95001220703125,423.4800109863281,212.86000061035156,329.4200134277344,47.900001525878906,48.470001220703125,69.72000122070312,109.26000213623047,263.6499938964844,140.8800048828125,81.06999969482422,178.2899932861328,192.97999572753906,47.470001220703125,38.34000015258789,147.25,126.55000305175781,67.63999938964844,95.5999984741211,168.91000366210938,74.83000183105469,65.02999877929688,43.97999954223633,81.61000061035156,122.4000015258789,82.55000305175781,136.67999267578125,58.04999923706055,103.13999938964844,222.58999633789062
2022-02-24 00:00:00-05:00,428.29998779296875,430.1400146484375,216.58999633789062,340.489990234375,47.279998779296875,47.4900016784668,68.7699966430664,109.45999908447266,272.6600036621094,140.4600067138672,81.25,177.13999938964844,198.0399932861328,46.4900016784668,37.880001068115234,152.27999877929688,127.05999755859375,67.11000061035156,96.81999969482422,172.77000427246094,73.54000091552734,65.55000305175781,44.7400016784668,81.37000274658203,122.9800033569336,83.13999938964844,136.77000427246094,56.900001525878906,104.87999725341797,227.32000732421875
2022-02-25 00:00:00-05:00,437.75,439.6099853515625,221.41000366210938,345.7699890136719,48.470001220703125,48.369998931884766,70.5,109.56999969482422,276.8500061035156,144.64999389648438,81.31999969482422,176.5500030517578,202.5,47.349998474121094,39.099998474121094,154.35000610351562,130.9499969482422,68.87999725341797,99.12999725341797,176.19000244140625,75.91000366210938,67.58000183105469,45.86000061035156,84.33999633789062,123.4800033569336,83.61000061035156,136.8699951171875,57.93000030517578,107.2300033569336,233.1699981689453
2022-02-28 00:00:00-05:00,436.6300048828125,438.7200012207031,221.1699981689453,346.79998779296875,47.790000915527344,47.81999969482422,69.29000091552734,110.36000061035156,277.3599853515625,143.85000610351562,81.91999816894531,178.3800048828125,203.32000732421875,46.72999954223633,38.52000045776367,154.07000732421875,129.9600067138672,70.58000183105469,99.88999938964844,177.42999267578125,74.9000015258789,67.93000030517578,45.06999969482422,83.37999725341797,124.80000305175781,83.66999816894531,139.8699951171875,57.22999954223633,107.70999908447266,232.41000366210938
2022-03-01 00:00:00-05:00,429.9800109863281,431.9200134277344,217.72000122070312,341.489990234375,46.849998474121094,47.16999816894531,67.80999755859375,110.81999969482422,273.25,141.69000244140625,82.22000122070312,181.6199951171875,199.49000549316406,46.11000061035156,37.099998474121094,150.99000549316406,129.24000549316406,71.29000091552734,98.4000015258789,174.74000549316406,74.45999908447266,67.33999633789062,44.97999954223633,81.45999908447266,124.97000122070312,83.12999725341797,141.3000030517578,56.40999984741211,105.70999908447266,228.19000244140625
2022-03-02 00:00:00-05:00,437.8900146484375,439.79998779296875,221.85000610351562,347.2200012207031,47.41999816894531,47.31999969482422,68.62999725341797,109.48999786376953,277.5400085449219,144.60000610351562,81.20999908447266,179.72999572753906,204.24000549316406,46.189998626708984,38.060001373291016,154.25999450683594,131.19000244140625,72.91999816894531,100.5,178.41000366210938,75.25,68.16000366210938,45.779998779296875,83.25,123.06999969482422,83.33000183105469,136.47000122070312,56.61000061035156,108.56999969482422,232.9499969482422
2022-03-03 00:00:00-05:00,435.7099914550781,437.69000244140625,220.16000366210938,342.260009765625,46.66999816894531,46.65999984741211,67.3499984741211,109.86000061035156,273.1700134277344,144.97000122070312,81.56999969482422,180.8000030517578,201.82000732421875,45.540000915527344,37.939998626708984,152.4199981689453,131.86000061035156,73.12000274658203,100.61000061035156,174.3699951171875,75.86000061035156,69.36000061035156,46.279998779296875,83.3499984741211,123.5199966430664,83.08000183105469,137.86000061035156,55.93000030517578,107.77999877929688,231.13999938964844
2022-03-04 00:00:00-05:00,432.1700134277344,433.95001220703125,217.9600067138672,337.29998779296875,45.470001220703125,45.779998779296875,65.38999938964844,110.30000305175781,268.6300048828125,144.92999267578125,81.86000061035156,183.67999267578125,198.66000366210938,44.619998931884766,37.22999954223633,149.75,132.52000427246094,75.2300033569336,100.38999938964844,171.60000610351562,75.87000274658203,70.88999938964844,46.66999816894531,83.05999755859375,123.63999938964844,82.54000091552734,140.24000549316406,54.81999969482422,106.33000183105469,228.9199981689453
2022-03-07 00:00:00-05:00,419.42999267578125,421.20001220703125,211.24000549316406,324.8599853515625,44.130001068115234,44.15999984741211,63.2599983215332,109.66000366210938,257.8599853515625,142.0500030517578,81.45999908447266,186.41000366210938,193.72000122070312,42.95000076293945,35.869998931884766,144.27000427246094,130.2100067138672,76.33999633789062,97.69999694824219,163.19000244140625,74.48999786376953,71.80999755859375,45.81999969482422,80.18000030517578,122.13999938964844,81.81999969482422,139.1699981689453,52.7599983215332,103.94999694824219,221.24000549316406
2022-03-08 00:00:00-05:00,416.25,418.05999755859375,210.0500030517578,323.3500061035156,44.400001525878906,44.349998474121094,63.880001068115234,109.2699966430664,256.6099853515625,140.64999389648438,81.08000183105469,191.50999450683594,194.7899932861328,43.09000015258789,35.65999984741211,143.57000732421875,127.55000305175781,77.54000091552734,97.0999984741211,163.52999877929688,72.4800033569336,70.69999694824219,45.40999984741211,79.7699966430664,121.41000366210938,81.52999877929688,137.77000427246094,52.959999084472656,104.25,220.36000061035156
2022-03-09 00:00:00-05:00,427.4100036621094,429.30999755859375,215.8800048828125,334.989990234375,46.099998474121094,45.470001220703125,66.5199966430664,109.04000091552734,266.6600036621094,142.75,80.86000061035156,185.82000732421875,200.27999877929688,44.310001373291016,36.970001220703125,149.25,129.9600067138672,75.16999816894531,98.86000061035156,168.7899932861328,72.97000122070312,70.19999694824219,46.16999816894531,82.23999786376953,121.62000274658203,82.20999908447266,136.4199981689453,54.47999954223633,106.55000305175781,226.10000610351562
2022-03-10 00:00:00-05:00,425.4800109863281,427.3399963378906,214.91000366210938,331.2699890136719,45.58000183105469,44.77000045776367,65.66000366210938,108.43000030517578,264.1499938964844,142.72999572753906,80.43000030517578,186.39999389648438,199.9199981689453,43.47999954223633,36.65999984741211,146.63999938964844,129.91000366210938,77.47000122070312,98.7300033569336,169.99000549316406,72.27999877929688,70.66999816894531,46.33000183105469,82.45999908447266,120.2300033569336,81.5199966430664,134.4600067138672,53.529998779296875,106.47000122070312,225.41000366210938
2022-03-11 00:00:00-05:00,420.07000732421875,422.010009765625,211.99000549316406,324.3999938964844,45.150001525878906,43.86000061035156,65.02999877929688,108.41000366210938,258.79998779296875,141.7100067138672,80.37000274658203,185.08999633789062,196.72999572753906,42.56999969482422,36.400001525878906,144.05999755859375,128.94000244140625,76.8499984741211,97.94000244140625,166.72000122070312,71.44000244140625,70.43000030517578,45.869998931884766,81.8499984741211,120.18000030517578,80.93000030517578,134.91000366210938,52.470001220703125,105.16000366210938,221.9499969482422
2022-03-14 00:00:00-04:00,417.0,418.82000732421875,209.89999389648438,318.1700134277344,45.439998626708984,42.810001373291016,65.6500015258789,107.36000061035156,254.3699951171875,141.91000366210938,79.62999725341797,182.3000030517578,192.7100067138672,41.540000915527344,36.86000061035156,141.38999938964844,129.85000610351562,74.55000305175781,98.2699966430664,163.94000244140625,71.81999969482422,70.3499984741211,45.59000015258789,81.7300033569336,118.44000244140625,79.97000122070312,131.75999450683594,51.27000045776367,104.0,219.86000061035156
2022-03-15 00:00:00-04:00,426.1700134277344,428.0400085449219,214.27999877929688,328.1499938964844,45.84000015258789,42.790000915527344,66.2699966430664,107.5999984741211,262.3399963378906,143.57000732421875,79.76000213623047,178.88999938964844,195.77999877929688,41.599998474121094,37.380001068115234,146.13999938964844,132.44000244140625,71.81999969482422,99.83000183105469,169.42999267578125,73.43000030517578,71.25,45.95000076293945,82.66999816894531,119.37000274658203,80.56999969482422,131.52999877929688,51.40999984741211,105.08999633789062,223.6999969482422
2022-03-16 00:00:00-04:00,435.6199951171875,437.5199890136719,219.63999938964844,340.32000732421875,47.38999938964844,46.119998931884766,68.56999969482422,107.68000030517578,271.6000061035156,145.22000122070312,79.87999725341797,180.00999450683594,201.94000244140625,44.95000076293945,38.43000030517578,150.88999938964844,134.02999877929688,71.48999786376953,101.1500015258789,175.2100067138672,73.51000213623047,71.12000274658203,46.459999084472656,83.97000122070312,120.38999938964844,81.69999694824219,132.82000732421875,55.2599983215332,107.72000122070312,229.52999877929688
2022-03-17 00:00:00-04:00,441.07000732421875,442.9599914550781,222.5800018310547,344.44000244140625,47.81999969482422,45.779998779296875,69.08999633789062,107.86000061035156,275.5899963378906,147.05999755859375,79.94999694824219,180.88999938964844,205.11000061035156,44.720001220703125,38.90999984741211,151.9600067138672,136.14999389648438,73.94999694824219,102.44999694824219,178.1300048828125,74.0199966430664,71.41999816894531,47.119998931884766,85.58000183105469,121.56999969482422,82.26000213623047,131.8300018310547,55.02000045776367,109.05000305175781,233.08999633789062
2022-03-18 00:00:00-04:00,444.5199890136719,447.70001220703125,225.17999267578125,351.489990234375,48.22999954223633,46.5,69.80999755859375,108.0999984741211,281.1600036621094,147.32000732421875,80.18000030517578,179.3000030517578,207.27000427246094,45.36000061035156,39.0,155.07000732421875,136.99000549316406,73.87999725341797,102.83999633789062,181.8800048828125,74.19000244140625,70.80999755859375,47.22999954223633,86.0999984741211,121.80999755859375,82.52999877929688,133.44000244140625,55.7599983215332,109.5999984741211,235.85000610351562
2022-03-21 00:00:00-04:00,444.3900146484375,447.6099853515625,224.97000122070312,350.0799865722656,47.88999938964844,45.779998779296875,69.3499984741211,107.04000091552734,280.0299987792969,147.8800048828125,79.36000061035156,180.6699981689453,205.44000244140625,44.65999984741211,38.810001373291016,154.49000549316406,136.4600067138672,76.12999725341797,102.7300033569336,180.0800018310547,73.94999694824219,70.80999755859375,46.720001220703125,86.48999786376953,120.12000274658203,81.58000183105469,130.35000610351562,54.97999954223633,108.98999786376953,235.14999389648438
