,AGG,BND,EEM,GLD,HYG,IEFA,IEMG,IJR,IVV,IWM,LQD,QQQ,SPY,TLT,VEA,VO,VTI,VTV,VUG,VWO,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2022-01-21,0.003935721165434503,0.0037312307079298,-0.014481047967460192,-0.0032624385581478954,0.00011681061453949759,-0.01312719418261421,-0.015154052748534874,-0.014111032375907162,-0.019477537349645413,-0.018729493270105757,0.006559371543237713,-0.027728948506541506,-0.019630581934617197,0.011906180975032044,-0.013759011181281755,-0.017520517049629425,-0.01978970595227758,-0.011639080112578859,-0.027176671694842502,-0.015659201556943225,-0.02437891715259599,-0.01977694402127017,-0.020512815157423536,-0.009202983806732679,-0.01987782638077873,0.000790320224444363,-0.0006394262589143329,-0.0018849969557919177,-0.010092538390890304,-0.029321605064344114
2022-01-24,-0.0011581438721831594,-0.0015589799932109738,-0.014081678780361817,0.005494198734739664,-0.0010531730714413712,-0.01080791942433279,-0.014383626316581077,0.023759454716234973,0.0035002554650287454,0.023046711971522305,-0.0031033067170271877,0.004578226048278067,0.004246643615815726,-0.008215473249829186,-0.011119988616389853,0.011859690664901335,0.006427875998358257,0.000836182773189531,0.007261418193353242,-0.013290302619882843,0.000594756462416024,0.006725251069772176,0.002879519079372672,0.0057312846614621105,0.0051836554602029405,-0.0032912317242153044,0.002132661481549558,-0.009587656591029337,-0.003321298472319212,0.012027435882207005
2022-01-25,-0.0009811515780158153,-0.001321092825924075,-0.0018628551035354546,0.0031971345443269072,-0.002929232519053193,-0.00588325279522639,-0.0023757298069926325,-0.011091327669625284,-0.011505647818996545,-0.013347834723893559,-0.002801435056002055,-0.023181649244098046,-0.012208784646815296,-0.001614301312490074,-0.0053159211660034345,-0.01848607851798212,-0.013987966371244998,-0.0009051272453782788,-0.024112619310979744,-0.00020408448783015842,-0.009037960314643767,0.038810272946082636,0.0041766457389644795,-0.009825244365738728,-0.023141900537513194,-0.011094699148637588,-0.0027664123369935956,-0.015693473122194823,-0.006431980259793968,-0.01692301119924189
2022-01-26,-0.005625465658060214,-0.005532208867001676,-0.012650451719542155,-0.016166464916677392,-0.0034074504003419603,-0.0026772208496629313,-0.011736704713765866,-0.015739965539259937,-0.002314252253717175,-0.014433741206513417,-0.006789426063479875,-0.0015645005992542815,-0.0025089256508941116,-0.01209424287645533,-0.004727424545393211,-0.007770614861809411,-0.003877459660791338,-0.005017329796269121,-0.0012369293243705837,-0.010410433487322956,-0.0104402007464105,-0.0016842841762173544,0.0025992947644937203,-0.008731694104579413,0.005873070219123422,-0.007613523953864387,-0.01664516652513448,-0.008195740363818982,-0.005225797152576761,-0.004846781089995034
2022-01-27,0.0033224421322839426,0.0032650823085680347,-0.011552053916203953,-0.012898211138547944,-0.004362432299508723,-0.007205360008739059,-0.01135976429267438,-0.020204860183316353,-0.005213169114163918,-0.022707579149825463,0.0022787057108168973,-0.010070619884036125,-0.004937989003087839,0.018362804639215025,-0.00660894920369659,-0.009158736019338698,-0.0074185716000892965,-0.0016809158296745563,-0.009472563897600206,-0.008869497251100089,0.0033954524783448292,0.010889757822900137,-0.009074473788332038,-0.008908986093847493,-0.006888184815132203,0.006729868409900419,-0.01801246228647191,0.008864475270802918,0.002587461283923176,-0.024240074455368688
2022-01-28,0.0007159347955754125,0.0012056397100130845,0.004887363923185228,-0.0029832934474428585,0.0028418319735501463,0.003984702474841617,0.00626740498263656,0.01661441540002251,0.024448123686009016,0.019475960755483523,0.0010975253154881237,0.031369024508631105,0.024835443221151277,0.00034945352551551956,0.004573936582814797,0.020451760893857696,0.024636581062886354,0.012277217265790341,0.03674503714670374,0.0016646881645565603,0.005801263218571995,-0.004248311924540893,0.013082233281409561,0.0069688645947252326,0.043731005067807915,0.011764411919532813,0.034696266981641743,0.012062522362122907,0.020411260150762,0.021801534110372556
2022-01-31,-8.947611733312044e-05,-0.0007224919238659755,0.032776320368513856,0.005924537392067553,0.00023647527381354116,0.015024742708779737,0.030795914790644918,0.021438468928714816,0.01807321758645597,0.03067837420189501,0.0004697030063918195,0.031978206809812004,0.018011136237271907,-0.005170081092668366,0.015935270004213242,0.026999878397121035,0.02125255131471171,0.008593691583503205,0.031327545551840474,0.031996775325543236,0.014780025281322828,0.004418553281143822,0.008780878889401933,0.010431324325501201,0.025126481723363625,0.003832265385128819,0.011106566618773961,0.018981665108884105,0.005748001103936362,0.03846127642526098
2022-02-01,-0.0003495135517832537,-0.0003981108530974886,0.006142500823304475,0.0008328835308379912,0.00396958093238009,0.009914920516536752,0.005706553608354925,0.006588170397956672,0.006906277572889419,0.010534682817166852,0.0016625850732425729,0.006803767689563589,0.0067570543395634175,-0.003319572474198451,0.009981741279115441,0.008862780702620476,0.007627700574386553,0.006733848837242817,0.00866918616856327,0.005838703182851068,0.01539386207363247,0.03564945079759663,0.013824929479701042,0.013797919963927097,0.002593046775115848,-0.0009215783991598503,-0.006759789097800173,-0.013285149008653074,0.002667140220764974,0.006056128009330308
2022-02-02,0.0010755763617471548,0.0014493131076784849,-0.0016277808379708825,0.0036259919505645666,0.0015339437248771404,0.008434664699853878,-0.0010012875904087393,-0.004581762417770419,0.009606637287270958,-0.009933059848316161,7.843009101149434e-05,0.008125218216982422,0.009713817324755514,0.0033867363458019994,0.008067774783049764,0.004307993161325241,0.006607144431028056,0.008941510440172662,0.005559272442954288,-0.0018016378541539924,0.0031486951578332256,0.003222644036203093,0.0068182035565031995,0.006952026291691782,0.008128484172039041,0.011989240996422401,0.017226868853615462,0.014780918948629207,0.013451886792801737,-0.005965724649820148
2022-02-03,-0.004028189760895251,-0.004219727945929508,-0.010599474484595084,-0.0014214062993387344,-0.008956002951256758,-0.016454079443399494,-0.0106916680522956,-0.013995841221846717,-0.023211429782474036,-0.018923331426121237,-0.008063413264338681,-0.04054379477127723,-0.02350494874157194,-0.0078055843874348385,-0.01600641342748199,-0.01934486556340287,-0.023777395475508722,-0.008591479041607175,-0.037783136087759406,-0.008421758576597771,-0.017437738056571006,-0.009490538143035243,-0.011036037715553726,-0.015947176646145866,-0.029014787971590517,0.0002604286550438317,-0.010244591779047796,-0.00447068153238539,-0.004274312436046146,-0.03060113088616978
2022-02-04,-0.006291097240299859,-0.006174850178294222,0.0024723224095670737,0.0015420788696549614,-0.003923884669446376,0.001812280461619853,0.003039511518646121,0.0,0.005015650513627623,0.004303155823323301,-0.009943939267352708,0.012615054732692199,0.0047022159203329306,-0.014742004428650701,0.002643324574900019,0.005403305539368963,0.006634529777352238,-0.0012285982611521806,0.013993654905467778,0.0006065952788674167,-0.01656425681271778,0.01562497184834677,0.016992056993722082,-0.01077087083335082,0.004026375389774461,-0.012234658762917738,-0.013730432827385841,-0.007967414418055596,-0.0036152931400544874,0.02844368267369579
2022-02-07,0.0009048192136571487,0.0008527036444880842,-0.0020550739714149113,0.007402581993851909,-0.0007161310986338876,0.0013915309174516999,-0.0008417817217361012,0.0010479744648670408,-0.003548756169648004,0.0049399546744846035,0.0018334205278249804,-0.008044394159947954,-0.003209416966193368,0.0006470712507646859,0.0018250828670367536,0.0013649961982902248,-0.002521474122172518,0.0019132752181605372,-0.007821477454501236,0.0,-0.00493247016508902,0.01277213836366009,0.0029928336325966143,0.0007994780939684087,-0.006641485672111314,0.001844656370626474,0.00021406831357673184,-0.0014603347441451975,-0.0017381143050257952,-0.0020605368146195957
2022-02-08,-0.0030725285422593673,-0.0032863926686272915,0.009678661339243,0.003056870675416823,-0.0010753620263053154,0.005280658884227796,0.008593180515905408,0.017605628377564297,0.007946652900216344,0.01705462299163063,-0.0037396278872038335,0.011235280610051301,0.008228099414399281,-0.006685731487809932,0.004858424537868888,0.010946608708919836,0.00917983144011525,0.006614211955449312,0.009669830620095965,0.009094625443424542,0.015475578191184614,-0.021496512658799483,0.013923498175248739,0.00998076350003041,0.012362618836243788,0.0038142914233365577,-0.008993766919299095,0.0007314228447712345,0.008177202790908611,0.014074612168687661
2022-02-09,0.0006342898401185959,0.0007330804309464423,0.015704749159716203,0.0033991784238243117,0.00526221824374451,0.01617369655484957,0.015369097132570397,0.011409082175401375,0.014751844345312515,0.01898801435221631,0.003354331567635649,0.021190740863880952,0.014636067484114612,0.0018814732965242165,0.01591451226608598,0.02186760293763257,0.016258678457668818,0.009687065518284577,0.020612286391246792,0.014820614376902075,0.021788304536645153,0.008348305677091883,0.006375726955615502,0.013736559294714956,0.022180613313657727,0.00026199036118157437,0.024200693838498877,0.004383829639478254,0.0077356223995610485,0.013236135088749768
2022-02-10,-0.009238804871496309,-0.009152001758862327,-0.0066266576010980405,-0.0037965605384254753,-0.013205136328711009,-0.012515355900691305,-0.0070747062708838016,-0.013499588053391132,-0.017671378777161073,-0.015342814521805193,-0.013611481814573834,-0.022632384328473365,-0.01796563708694565,-0.015892371621356483,-0.01169935407188949,-0.015998035875977923,-0.016949872939185484,-0.014223413304962795,-0.01934604113095817,-0.005525861624307349,-0.005826029886720652,-0.006245356544471337,-0.008772055179405713,-0.016377356297497037,-0.02614888195263687,-0.010741327853893812,-0.02848105660415967,-0.02531630447064903,-0.015650529245227696,-0.017241481332083808
2022-02-11,0.0065824659335955715,0.006527007966201426,-0.015160564896079087,0.019054878321533186,-0.003495726260796639,-0.014877823493653852,-0.015244242683001175,-0.0028118145073482426,-0.02000522659652182,-0.010125779873802476,0.007424229209101352,-0.0317217240070049,-0.019718824709737626,0.014827762435124958,-0.013844335510601935,-0.017682910030729304,-0.019397416938180978,-0.009868600806928973,-0.030995256298070317,-0.015479395214295533,-0.015471126647126687,0.029085100864856495,-0.014011842897640348,-0.015262770747686005,-0.03054403261452099,-0.0035750612361201695,-0.013680790948497834,0.0005970240724804121,-0.01385526240099888,-0.02873756415198947
2022-02-14,-0.005812913919479024,-0.005627800557691187,-0.006978748769980392,0.005350715998122091,-0.0016936778022338395,-0.00643275160202561,-0.007235483535535603,-0.002067897843396449,-0.0032552013604844054,-0.003476291191314318,-0.008891054701186119,0.0012389660914875478,-0.0032692390133229887,-0.012440943066397758,-0.005900420451305899,-0.008147226600978441,-0.0036781726506934787,-0.008248253611636391,0.0013235464753029724,-0.007458020941532251,-0.008214488775610262,-0.023576269814079343,-0.01121908111959502,-0.0037238150276669435,-0.00032279446620653296,-0.0027909650422286436,-0.010788174596999989,-0.008503537643156922,-0.010211202128998176,0.005707127544311907
2022-02-15,-0.0016445124583287507,-0.0020924276035657607,0.021703292347367453,-0.009499848975192515,0.0016965512133642058,0.01885966620664359,0.020677911090835943,0.021663411526589016,0.016080265880473288,0.02680914532443146,-0.005011109440278827,0.024863974123376265,0.016126730140568535,-0.011352931934397348,0.01657807776198661,0.019353043214699772,0.017783190505610502,0.010119299778401203,0.022797460875064512,0.022745968789607662,0.0183651530600748,-0.010472852396974486,0.013615775683720743,0.015052071664592992,0.026285070809247024,0.001732378148721514,0.004896490530386544,-0.004664542744312716,0.011247289865558008,0.022367929048546786
2022-02-16,0.0011899054525270625,0.001356806482708972,0.007282918569638808,0.010284254451501385,0.005564597990729059,0.003453769644704341,0.008468964628854048,0.0031345728134224426,0.0011383830327982292,0.002086650899650433,0.0014618348494532807,-0.0002527692273125437,0.001120916011555062,0.005926669418775621,0.0042280342429099615,0.0012657485810374514,0.0009289979146909211,0.002401299607863505,-0.0010479864498184055,0.0075454354956214775,0.007307865819380144,0.008084841004928567,0.0007460682990878542,0.005274730483545653,-0.0010066138308186812,0.001862661449885561,0.0026578776035421914,0.00226759334031601,0.0015343382588604015,0.002856219918828451
2022-02-17,0.0021019571430351824,0.0022161675570155914,-0.011648948418390814,0.013668073780773726,-0.0042108771203773765,-0.01555605077165989,-0.011855746586049043,-0.018931983758981197,-0.020980448600994572,-0.025618801328858742,0.000730138640620881,-0.02974397484591229,-0.021361359358446186,0.007438677144311567,-0.015236671922933875,-0.0235546769126882,-0.022715146878023007,-0.013621711933447744,-0.029342343112587654,-0.013007334822933814,-0.01708381747648291,-0.001603974654157847,-0.024857017380636615,-0.018314930194451295,-0.02992112789379875,0.007701514982304092,-0.008615227968587935,0.0006032374603752721,-0.016083417532934075,-0.0267598918142552
2022-02-18,0.002097941604787268,0.001720180629037893,-0.00995720756664209,-0.0007334549100845855,0.0014502523882644613,-0.005314245173084542,-0.008498600846516213,-0.005527115931417859,-0.006900551684482448,-0.00859814152684113,0.0024315398795216048,-0.011405071307256431,-0.006475115758757255,0.010526896852417256,-0.005293280956613744,-0.007724533205793249,-0.008004133742092523,-0.003816715915612501,-0.011313224778565445,-0.007787734089950926,-0.0016666993432016275,-0.006134146382670624,-0.0002547693465342338,-0.008269705552150342,-0.01013020494614214,0.001844656370626474,-0.0044561571911331255,-0.0018088147470457505,-0.007472658561408885,-0.006183929353070439
2022-02-22,-0.0010925119900323521,-0.0006129096921861921,-0.01416260716978146,0.0020890378623359407,-0.0022921847946301144,-0.01209042833757401,-0.014453802830225349,-0.014035467655742928,-0.010846947633962434,-0.014087382457571906,-0.0012936756451557008,-0.01004379349867579,-0.010731740562251568,0.0026044664359523573,-0.010437883964112493,-0.01174214371010851,-0.011487354624886814,-0.007384533135955662,-0.014467180863908191,-0.015496122347937402,-0.014190497680773295,-0.016164735831199373,-0.00509959305438501,-0.009660323698763018,-0.009249516432228044,-0.007760133047303941,-0.0026858365085344893,-0.0010570700959274815,-0.0025095974742754823,-0.029166597724315846
2022-02-23,-0.004464358353522657,-0.005031991775979128,-0.01165926498648151,0.0045072272703239324,-0.001814120280361542,-0.007826776049420614,-0.010061201391251884,-0.01461740498350328,-0.018222219366300085,-0.018712607775790535,-0.009067172267860801,-0.02561510799614508,-0.017738627849150146,-0.013781444735654347,-0.009306955182218468,-0.020462973474300594,-0.018399805126516178,-0.011298842763435735,-0.025107427671670957,-0.00919864709085827,-0.012822075880010497,0.010306291155936398,-0.017427051107019587,-0.01837957468326623,-0.02502799823692825,-0.008085758545683941,-0.013016163179942919,-0.016931212758052316,-0.005031759046274176,-0.03341912374388256
2022-02-24,0.001830308506588052,0.0022203138923528876,-0.020644718121874628,-0.006450131470019049,0.007147957915409231,-0.013626037873263552,-0.01981057952733567,0.016870291084769118,0.015726787816298105,0.026220313022336628,0.004738324464212296,0.03360409577492751,0.015049140985686105,0.000658229477402239,-0.01294376955066645,0.021249849312358515,0.01752314329923288,-0.002980800580938525,0.03417444701752559,-0.020218624350709646,-0.0029407446758596967,-0.007835554801190803,-0.011997598823079159,0.012761339249243608,0.03415936116471174,-0.017238847875265306,0.017280548320508515,0.007996422476580056,0.004029899710639606,0.022852307574614095
2022-02-25,0.0010052600597132422,0.0008613065010691923,0.018498566357985524,-0.003330678220184624,0.005652519891182761,0.02515635153501128,0.018101959865805872,0.022406565213528573,0.022016125412784193,0.022520708271878576,0.004066181131160418,0.015507352929701623,0.022064001880619077,0.0007314085728140629,0.02516931589571758,0.025734596140156274,0.022254255699065473,0.029829957358044723,0.01536721093658766,0.01853020702796182,0.03649982138538155,0.026374567619109168,0.032206670949463945,0.023858837415008827,0.013593668450611274,0.03222707319597351,0.02503361142004268,0.030968555898088557,0.030615388876416016,0.019795271338899578
2022-02-28,0.007209818050748051,0.007378365834263434,-0.013094021494980956,0.010365345791119474,0.0007176145866536476,-0.01716314103224159,-0.012083555303553761,0.0044763377828456186,-0.0020244725550319087,0.004049367698662376,0.010689602916404084,0.002978845074473657,-0.002558466586648267,0.021918266193271974,-0.014029419806130927,-0.003259471336695685,-0.0010839222804508442,-0.005530426597391336,0.0018417778562704878,-0.011370755874604122,-0.011382418789866011,0.024680795509494535,-0.01483377328385449,0.007666570765759051,-0.00181427843546067,-0.013305022336777328,-0.017226348780068457,0.005179049986270945,-0.0075600628107338474,0.007037772125832342
2022-03-01,0.005635060807877013,0.005244917297725138,-0.013267660962615002,0.018163415997793697,-0.0027947903398423124,-0.021359579216105096,-0.014328203208740065,-0.018568264440200544,-0.015499745013436983,-0.018837304255591714,0.0034205023198301543,-0.01531144645648852,-0.015230159738759963,0.011561974972923217,-0.019669370530845276,-0.018157402993174143,-0.015599173538665356,-0.01501571550002967,-0.014818100155934988,-0.013592562693586552,-0.02302703861113864,0.010059306639882193,-0.03686394662331949,-0.014916454572044269,-0.019990785070180928,-0.0058746334957744395,-0.00199682652360611,-0.008685508078488335,-0.005540269905657813,-0.015160798895226146
2022-03-02,-0.012001237808376364,-0.012283927105376402,0.0017349260037378134,-0.010406339832951472,0.0024054232349779436,0.012092484095933331,0.0035454513861803427,0.027055139967340436,0.018244162664873498,0.02381084883391038,-0.015203624183958597,0.016779326064589428,0.018396131666092552,-0.034182734123825775,0.012166276884237881,0.020859715174054383,0.018969392394583284,0.020537483628780606,0.015700119377920263,0.0031799412189106313,0.021973931871895447,0.022864336470037605,0.025876314610510986,0.02134176080886374,0.021656870329202604,0.010609782061671291,0.0177856711812725,0.01217728876519919,0.015088230559029858,0.02100246050157284
2022-03-03,0.003379154245291449,0.004432675746740333,-0.014072163116047087,0.005953415398956663,-0.003000072846954027,-0.01865063971310199,-0.012011961801421944,-0.007276522080430614,-0.004797746092606969,-0.011848828953366808,0.0036563416232349155,-0.014284891252195342,-0.0049786614104743165,0.010185177395493739,-0.01581604760997024,-0.007769931447669798,-0.007617734216000205,0.002559162781400337,-0.015745846359746296,-0.01394742570216112,0.0012009988607226685,0.002742844691163482,-0.0031529257822201506,0.001094260592312768,-0.011927758722278026,0.008106284459820312,0.010921663000981852,0.017605533059973144,0.005107216627509903,-0.022644414861105466
2022-03-04,0.004005337941420883,0.0035554807297655255,-0.020202145281757677,0.015929145881701023,-0.006499824709295443,-0.029101663326073002,-0.019846270753647532,-0.013453169763611106,-0.008544664818087577,-0.01565750752140449,0.0009716015525247368,-0.014491815237620553,-0.008124548453679492,0.01726428795853141,-0.025712380410297775,-0.009604647783574616,-0.009992723063147135,-0.0002759974417160249,-0.016619408334817343,-0.01886000852869696,-0.003479034900010447,0.028856611133375898,-0.01871384992786762,-0.002186451023996172,-0.017517588299436837,0.00013151203773520415,0.008427026483296185,0.022058643996315297,0.005005381664656694,-0.015885765565643584
2022-03-07,-0.005802420309658274,-0.004886449949750515,-0.037427138610995336,0.014862865283030047,-0.008722751109700666,-0.032573739110052125,-0.03757758319889459,-0.022383233214725795,-0.029381454018276076,-0.024866556910236093,-0.012132047972506,-0.036881181856924905,-0.029479033758950668,-0.007629948460961211,-0.02946978362311925,-0.03354867160981223,-0.030831259151941737,-0.019871415702611417,-0.040092431972631126,-0.035386851033996525,-0.034673577317783755,0.014754436241668278,-0.036529865188053456,-0.026795554968886304,-0.03659417364538731,-0.018188663777037317,-0.018213073342226327,0.012978108080700101,-0.01743133934317087,-0.04900935154800934
2022-03-08,-0.003556633393076658,-0.004664758430113047,0.0032596205096588893,0.027358997610294367,-0.0035445946946974782,0.009800762232898386,0.003790650462415446,0.002886242020528229,-0.007454735580127436,0.005523291560908472,-0.005976455542882619,-0.0046480642110023895,-0.0075817041785575245,-0.010059511856904457,0.006118322054383896,-0.0039776146272456625,-0.005633620163554065,-0.009856006383282878,-0.004847642163301247,0.004302598013970593,-0.00511394668103371,0.015719573746715287,-0.0058543800041147565,-0.006141380590249379,-0.004851784098659051,-0.026983489218573298,-0.008947799493833175,-0.015457708540333792,-0.020428614370554765,0.0020832679515772057
2022-03-09,-0.002104576049647089,-0.00271436352558474,0.0283128649132387,-0.02971117615699226,0.008340837628480147,0.04132743295001284,0.02870105681160684,0.022062153997587153,0.026909946606581858,0.0281842161382595,0.001729578159004097,0.035998279370326625,0.026810636002034816,-0.009798848691624507,0.03828819021390384,0.026048135547632745,0.027755534160085027,0.014930873975721903,0.03916447753598318,0.02525392850373409,0.030964242576081213,-0.030564924328277288,0.03673587841325143,0.01812581839045624,0.0395625640777415,0.006760281464667228,0.016736270397141872,-0.007071855327204002,0.018894526465204065,0.03216560880889552
